location,ssid,network type,authentication,encryption,bssid,dbm,radio_type,channel
CommonArea,CS168-2160,,,,a0:36:bc:4b:66:44,-87.0,802.11ax,40
CommonArea,The Ramen Kitchen,,,,60:8a:10:ce:6e:3e,-89.0,802.11g,2
CommonArea,The Ramen Kitchen,,,,d8:ec:5e:f9:57:87,-90.0,802.11ax,128
CommonArea,QashierPOS_FlourishBakehouse,,,,d8:ec:5e:f9:57:86,-91.0,802.11ax,1
CommonArea,FB Staff,,,,3c:52:a1:35:f7:58,-92.0,802.11n,4
CommonArea,CS168-2138,,,,fc:12:63:39:4f:27,-93.0,802.11ax,3
CommonArea,SMU_178902,,,,60:8a:10:ce:6e:66,-88.0,802.11g,4
CommonArea,TP-Link_FB40,,,,a0:36:bc:4b:66:40,-89.0,802.11ax,8
CommonArea,TP-Link_FB40,,,,34:60:f9:f8:fb:3f,-93.0,802.11n,2
CommonArea,,,,,34:60:f9:f8:fb:3e,-90.0,802.11ax,157
CommonArea,,,,,d0:21:f9:b1:7c:72,-93.0,802.11ax,157
CommonArea,,,,,ee:fa:c4:2a:b0:29,-85.5,802.11ax,40
CommonArea,,,,,02:12:63:39:4f:28,-95.0,802.11ax,149
CommonArea,,,,,62:8e:29:15:48:ef,-90.0,802.11ac,40
CommonArea,,,,,54:af:97:5f:7a:9c,-89.0,802.11ax,9
CommonArea,dlink-M920-e017,,,,76:af:97:5f:7a:9c,-87.0,802.11ax,9
CommonArea,admin,,,,bc:22:28:42:e0:17,-92.0,802.11n,9
CommonArea,DIRECT-a9-HP M377 LaserJet,,,,d0:21:f9:b1:7c:71,-94.5,802.11n,1
CommonArea,[TV]Samsung LED55,,,,2a:56:5a:3e:63:a9,-89.0,802.11n,11
CommonArea,#JyuGae_Guest,,,,fc:f1:36:b9:4e:a9,-80.0,802.11n,1
CommonArea,JyuGae_Staff,,,,ea:fa:c4:2a:b0:29,-87.0,802.11ax,40
CommonArea,SINGTEL-5P29(5G),,,,e4:fa:c4:2a:b0:29,-85.5,802.11ax,40
CommonArea,T550-5G_451f1a,,,,0c:8e:29:15:48:ed,-91.0,802.11ac,40
CommonArea,Audax,,,,64:82:14:45:1f:1a,-90.0,802.11ac,40
CommonArea,NatureCafe@SMU(5G)_EXT,,,,a0:36:bc:37:13:50,-92.0,802.11ax,10
CommonArea,NatureCafe@SMU(5G)_EXT,,,,54:af:97:7d:55:41,-90.0,802.11ac,36
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:b1,-85.5,802.11ac,44
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:a1,-84.5,802.11n,6
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:84:c1,-84.5,802.11n,6
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:51,-90.0,802.11ac,136
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:41,-73.5,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:41,-87.0,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:51,-78.5,802.11ac,64
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:22,-62.5,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:e1,-83.5,802.11n,6
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:f1,-70.0,802.11ac,116
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:7f:e1,-71.5,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:32,-89.0,802.11ac,108
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d1,-90.0,802.11ac,52
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:92,-58.0,802.11ac,52
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:d1,-89.0,802.11ac,52
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:91,-92.0,802.11ac,132
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:62,-85.5,802.11n,6
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:5e:73:20,-92.0,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:52,-88.0,802.11ac,104
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:32,-85.5,802.11ac,40
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:42,-88.0,802.11n,1
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:c1,-78.5,802.11n,1
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:81,-80.0,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:22,-87.0,802.11n,6
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:70,-58.0,802.11ac,161
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:32,-92.0,802.11ac,116
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:92,-82.5,802.11ac,48
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:22,-87.0,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:22,-85.5,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:42,-83.5,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:82,-60.0,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:c1,-69.0,802.11n,6
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:72,-87.0,802.11ac,64
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:60,-60.0,802.11n,6
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,94:b4:0f:92:83:f0,-93.5,802.11ac,124
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:ca:10:41,-85.5,802.11n,6
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-91.0,802.11ac,136
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-89.0,802.11ac,100
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:81,-69.0,802.11n,1
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:82,-85.5,802.11n,1
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b2,-87.0,802.11ac,153
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:46:e1,-82.5,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:41,-89.0,802.11n,6
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:a2,-85.5,802.11n,1
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:52,-88.0,802.11ac,56
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:d0,-91.0,802.11ac,112
PrintingRoom,Lazada One,,,,f0:5c:19:ba:be:f0,-93.0,802.11ac,149
PrintingRoom,Flourish Bakehouse,,,,d2:21:f9:91:7c:71,-92.0,802.11n,1
PrintingRoom,Flourish Bakehouse,,,,06:12:63:39:4f:28,-87.0,802.11ax,149
PrintingRoom,FB Staff-5G,,,,06:12:63:39:4f:27,-81.0,802.11ax,3
PrintingRoom,eduroam,,,,fc:12:63:39:4f:28,-85.5,802.11ax,149
PrintingRoom,eduroam,,,,b4:5d:50:fe:44:b2,-84.5,802.11ac,44
PrintingRoom,eduroam,,,,b4:5d:50:fe:44:a2,-87.0,802.11n,6
PrintingRoom,eduroam,,,,38:17:c3:0c:84:c2,-84.5,802.11n,6
PrintingRoom,eduroam,,,,b4:5d:50:fe:48:52,-89.0,802.11ac,136
PrintingRoom,eduroam,,,,b4:5d:50:fd:bd:42,-88.0,802.11n,11
PrintingRoom,eduroam,,,,b4:5d:50:fe:48:42,-73.5,802.11n,11
PrintingRoom,eduroam,,,,b0:b8:67:63:7f:21,-88.0,802.11n,11
PrintingRoom,eduroam,,,,b4:5d:50:fd:bd:52,-78.5,802.11ac,64
PrintingRoom,eduroam,,,,b4:5d:50:fe:3f:f2,-70.0,802.11ac,116
PrintingRoom,eduroam,,,,38:17:c3:0c:7f:e2,-83.5,802.11n,11
PrintingRoom,eduroam,,,,b4:5d:50:fe:3f:e2,-89.0,802.11n,6
PrintingRoom,eduroam,,,,b0:b8:67:63:7f:31,-89.0,802.11ac,108
PrintingRoom,eduroam,,,,b4:5d:50:fe:41:d2,-84.5,802.11ac,52
PrintingRoom,eduroam,,,,b4:5d:50:fd:b4:d2,-88.0,802.11ac,52
PrintingRoom,eduroam,,,,b0:b8:67:63:6b:91,-67.5,802.11ac,52
PrintingRoom,eduroam,,,,b4:5d:50:fd:b0:92,-91.0,802.11ac,132
PrintingRoom,eduroam,,,,18:64:72:5e:73:22,-92.0,802.11n,11
PrintingRoom,eduroam,,,,b0:b8:67:63:4f:61,-70.0,802.11n,6
PrintingRoom,eduroam,,,,b0:b8:67:63:35:41,-88.0,802.11n,1
PrintingRoom,eduroam,,,,b0:b8:67:63:35:51,-89.0,802.11ac,104
PrintingRoom,eduroam,,,,b0:b8:67:63:66:31,-84.5,802.11ac,40
PrintingRoom,eduroam,,,,18:64:72:4c:9a:72,-58.0,802.11ac,161
PrintingRoom,eduroam,,,,b4:5d:50:fd:b0:82,-80.0,802.11n,11
PrintingRoom,eduroam,,,,b4:5d:50:fd:b4:c2,-77.0,802.11n,1
PrintingRoom,eduroam,,,,b0:b8:67:63:57:41,-85.5,802.11n,11
PrintingRoom,eduroam,,,,b0:b8:67:62:a0:21,-88.0,802.11n,6
PrintingRoom,eduroam,,,,18:64:72:4c:9a:62,-60.0,802.11n,6
PrintingRoom,eduroam,,,,b0:b8:67:63:30:91,-81.0,802.11ac,48
PrintingRoom,eduroam,,,,b0:b8:67:63:66:21,-87.0,802.11n,11
PrintingRoom,eduroam,,,,b0:b8:67:63:6b:81,-60.0,802.11n,11
PrintingRoom,eduroam,,,,b0:b8:67:63:50:a1,-87.0,802.11n,1
PrintingRoom,eduroam,,,,b4:5d:50:fe:41:c2,-69.0,802.11n,6
PrintingRoom,eduroam,,,,b4:5d:50:fe:41:82,-60.0,802.11n,1
PrintingRoom,eduroam,,,,b0:b8:67:63:30:81,-85.5,802.11n,1
PrintingRoom,eduroam,,,,b4:5d:50:fe:41:92,-91.0,802.11ac,100
PrintingRoom,eduroam,,,,b0:b8:67:62:a0:31,-80.0,802.11ac,116
PrintingRoom,eduroam,,,,b0:b8:67:63:4a:31,-85.5,802.11ac,136
PrintingRoom,eduroam,,,,b0:b8:67:63:50:b1,-87.0,802.11ac,153
PrintingRoom,eduroam,,,,b4:5d:50:fe:46:e2,-83.5,802.11n,11
PrintingRoom,eduroam,,,,b4:5d:50:fe:3f:42,-88.0,802.11n,6
PrintingRoom,eduroam,,,,b4:5d:50:ca:10:42,-87.0,802.11n,6
PrintingRoom,eduroam,,,,b0:b8:67:63:4f:71,-85.5,802.11ac,64
PrintingRoom,eduroam,,,,b0:b8:67:63:57:51,-88.0,802.11ac,56
PrintingRoom,eduroam,,,,f0:5c:19:ba:bc:d2,-84.5,802.11ac,112
PrintingRoom,eduroam,,,,f0:5c:19:ba:be:f2,-93.0,802.11ac,149
PrintingRoom,eduroam,,,,b0:b8:67:63:4a:21,-87.0,802.11n,11
PrintingRoom,SMU_Visitor,,,,f0:5c:19:ba:bc:c2,-92.0,802.11n,1
PrintingRoom,SMU_Visitor,,,,38:17:c3:0c:84:c0,-84.5,802.11n,6
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fe:44:a0,-85.5,802.11n,6
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fe:48:40,-75.0,802.11n,11
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fd:bd:40,-60.0,802.11n,11
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fe:48:50,-89.0,802.11ac,136
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-78.5,802.11ac,64
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:7f:20,-88.0,802.11n,11
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fe:3f:e0,-84.5,802.11n,6
PrintingRoom,SMU_Visitor,,,,38:17:c3:0c:7f:e0,-73.5,802.11n,11
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:7f:30,-90.0,802.11ac,108
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-66.5,802.11ac,52
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:6b:90,-67.5,802.11ac,52
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fe:3f:f0,-70.0,802.11ac,116
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fd:b0:80,-80.0,802.11n,11
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fd:b4:d0,-89.0,802.11ac,52
PrintingRoom,SMU_Visitor,,,,18:64:72:5e:73:21,-91.0,802.11n,11
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fd:b0:90,-91.0,802.11ac,132
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:4f:60,-70.0,802.11n,6
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:35:50,-89.0,802.11ac,104
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:66:30,-85.5,802.11ac,40
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fd:b4:c0,-77.0,802.11n,1
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:35:40,-89.0,802.11n,1
PrintingRoom,SMU_Visitor,,,,18:64:72:4c:9a:71,-58.0,802.11ac,161
PrintingRoom,SMU_Visitor,,,,b0:b8:67:62:a0:20,-83.5,802.11n,6
PrintingRoom,SMU_Visitor,,,,18:64:72:4c:9a:61,-60.0,802.11n,6
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:30:90,-82.5,802.11ac,48
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:4a:20,-80.0,802.11n,11
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:66:20,-82.5,802.11n,11
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fe:41:c0,-78.5,802.11n,6
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:50:a0,-87.0,802.11n,1
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fe:41:80,-60.0,802.11n,1
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:57:50,-89.0,802.11ac,56
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fe:3f:40,-88.0,802.11n,6
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:4f:70,-87.0,802.11ac,64
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fe:41:90,-92.0,802.11ac,100
PrintingRoom,SMU_Visitor,,,,b0:b8:67:62:a0:30,-80.0,802.11ac,116
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:4a:30,-85.5,802.11ac,136
PrintingRoom,SMU_Visitor,,,,b4:5d:50:ca:10:40,-85.5,802.11n,6
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:30:80,-85.5,802.11n,1
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:6b:80,-60.0,802.11n,11
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:50:b0,-87.0,802.11ac,153
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fe:46:e0,-83.5,802.11n,11
PrintingRoom,SMU_Visitor,,,,b0:b8:67:63:57:40,-85.5,802.11n,11
PrintingRoom,SMU_Visitor,,,,f0:5c:19:ba:bc:d1,-84.5,802.11ac,112
PrintingRoom,SMU_Visitor,,,,b4:5d:50:fe:44:b0,-85.5,802.11ac,44
PrintingRoom,DIRECT-1C34oEB7B7012GOVx,,,,f0:5c:19:ba:be:f1,-92.0,802.11ac,149
PrintingRoom,DIRECT-1C3D2EB7B703BGOTv,,,,fa:25:51:69:8f:28,-87.0,802.11n,11
PrintingRoom,CS168-2160,,,,fa:25:51:69:a7:b6,-85.5,802.11n,11
PrintingRoom,The Ramen Kitchen,,,,60:8a:10:ce:6e:3e,-85.5,802.11g,2
PrintingRoom,The Ramen Kitchen,,,,d8:ec:5e:f9:57:87,-90.0,802.11ax,128
PrintingRoom,QashierPOS_FlourishBakehouse,,,,d8:ec:5e:f9:57:86,-73.5,802.11ax,1
PrintingRoom,FB Staff,,,,3c:52:a1:35:f7:58,-89.0,802.11n,4
PrintingRoom,CS168-2138,,,,fc:12:63:39:4f:27,-78.5,802.11ax,3
PrintingRoom,SMU_178902,,,,60:8a:10:ce:6e:66,-88.0,802.11g,4
PrintingRoom,Audi_MMI_5629,,,,a0:36:bc:4b:66:40,-64.0,802.11ax,8
PrintingRoom,CS168-2096,,,,5a:6a:0a:28:65:9c,-93.0,802.11n,6
PrintingRoom,Samsung S22 Ultra F,,,,60:8a:10:ce:6e:42,-91.0,802.11g,2
PrintingRoom,LogOn T8 1c0cd0,,,,f2:72:83:2b:c3:ab,-88.0,802.11n,6
PrintingRoom,70mai_d06_0bcd,,,,58:b3:fc:fc:58:af,-89.0,802.11n,6
PrintingRoom,dlink-M920-e26a,,,,a0:9f:10:56:0b:cd,-92.0,802.11n,1
PrintingRoom,IROAD_V9_9BBD6C,,,,bc:22:28:5e:e2:6a,-87.0,802.11n,11
PrintingRoom,,,,,00:0b:81:9b:bd:6c,-91.0,802.11n,6
PrintingRoom,,,,,6a:8e:29:15:48:ec,-95.0,802.11n,11
PrintingRoom,,,,,ee:38:83:6f:28:5c,-85.5,802.11ax,6
PrintingRoom,,,,,02:12:63:39:4f:27,-77.0,802.11ax,3
PrintingRoom,,,,,ee:fa:c4:2a:b0:29,-85.5,802.11ax,40
PrintingRoom,Embassy of Hungary,,,,f2:38:83:6f:28:5c,-85.5,802.11ax,6
PrintingRoom,admin,,,,18:31:bf:55:c0:d8,-92.0,802.11ac,6
PrintingRoom,admin,,,,d0:21:f9:b1:aa:1d,-93.0,802.11n,6
PrintingRoom,admin,,,,d2:21:f9:91:7c:72,-96.0,802.11ax,157
PrintingRoom,IROAD_X9_36A0D3,,,,d0:21:f9:b1:7c:71,-93.0,802.11n,1
PrintingRoom,#JyuGae_Guest,,,,1c:bf:ce:36:a0:d3,-91.0,802.11n,6
PrintingRoom,#JyuGae_Guest,,,,ea:fa:c4:2a:b0:28,-93.0,802.11ax,11
PrintingRoom,i-DRIVE_i12pro_7A5A94,,,,ea:fa:c4:2a:b0:29,-84.5,802.11ax,40
PrintingRoom,JyuGae_Staff,,,,90:de:80:7a:5a:94,-85.5,802.11n,6
PrintingRoom,JyuGae_Staff,,,,e4:fa:c4:2a:b0:28,-93.0,802.11ax,11
PrintingRoom,IROAD_X5_C1F1C6,,,,e4:fa:c4:2a:b0:29,-84.5,802.11ax,40
PrintingRoom,vivo Y15s,,,,00:0f:00:c1:f1:c6,-88.0,802.11n,6
PrintingRoom,Marbella-EX2Mini_46EE93,,,,5e:03:84:80:6b:55,-93.5,802.11ac,6
PrintingRoom,NatureCafe@SMU_EXT,,,,34:a6:ef:46:ee:93,-90.0,802.11n,6
PrintingRoom,OGP-Guest,,,,54:af:97:7d:55:42,-90.0,802.11ac,6
PrintingRoom,OGP-Guest,,,,ea:38:83:5a:1b:46,-94.5,802.11ax,1
PrintingRoom,OGP-IoT,,,,ea:38:83:6f:28:5c,-85.5,802.11ax,6
PrintingRoom,OGP-IoT,,,,e4:38:83:5a:1b:46,-96.0,802.11ax,1
PrintingRoom,70mai_M300_06a2,,,,e4:38:83:6f:28:5c,-87.0,802.11ax,6
PrintingRoom,Pronto Arigato SMU (Guest),,,,34:20:03:d3:06:a2,-88.0,802.11n,6
PrintingRoom,i-DRIVE_i12pro_989E68,,,,56:af:97:5f:7a:9c,-84.5,802.11ax,9
PrintingRoom,GlocalNet_0V6KT8,,,,90:de:80:98:9e:68,-92.0,802.11n,6
PrintingRoom,Lazada One Concierge,,,,30:89:d3:2e:2b:a6,-90.0,802.11n,6
PrintingRoom,Roszalina's Z Fold4,,,,30:23:03:10:5e:15,-93.0,802.11ac,10
PrintingRoom,TP-Link_FB40,,,,fe:64:4e:a8:9c:27,-85.5,802.11ac,6
PrintingRoom,dlink-M920-e017,,,,34:60:f9:f8:fb:3f,-93.5,802.11n,2
PrintingRoom,DIRECT-a9-HP M377 LaserJet,,,,bc:22:28:42:e0:17,-89.0,802.11n,9
PrintingRoom,[TV]Samsung LED55,,,,2a:56:5a:3e:63:a9,-92.0,802.11n,11
PrintingRoom,IROAD_Q9_F1019B,,,,fc:f1:36:b9:4e:a9,-81.0,802.11n,1
PrintingRoom,Audax,,,,00:0f:00:f1:01:9b,-91.0,802.11n,6
PrintingRoom,Audax,,,,a0:36:bc:37:13:50,-92.0,802.11ax,10
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:b1,-85.5,802.11ac,44
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:a1,-84.5,802.11n,6
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:84:c1,-84.5,802.11n,6
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:51,-90.0,802.11ac,136
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:41,-73.5,802.11n,11
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:41,-87.0,802.11n,11
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:51,-78.5,802.11ac,64
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:22,-62.5,802.11n,11
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:e1,-83.5,802.11n,6
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:f1,-70.0,802.11ac,116
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:7f:e1,-71.5,802.11n,11
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:32,-89.0,802.11ac,108
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d1,-90.0,802.11ac,52
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:92,-58.5,802.11ac,52
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:1f:b2,-83.5,802.11ac,120
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f4:2e:7f:24:47:12,-90.0,802.11ac,124
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:d1,-90.0,802.11ac,52
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:91,-92.0,802.11ac,132
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:62,-70.0,802.11n,6
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:5e:73:20,-92.0,802.11n,11
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:52,-84.5,802.11ac,104
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:32,-83.5,802.11ac,40
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:42,-81.0,802.11n,1
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:c1,-84.5,802.11n,1
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:81,-80.0,802.11n,11
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:22,-87.0,802.11n,6
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:70,-61.0,802.11ac,161
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:32,-90.0,802.11ac,116
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:92,-85.5,802.11ac,48
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:22,-87.0,802.11n,11
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:22,-85.5,802.11n,11
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:42,-84.5,802.11n,11
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:82,-67.5,802.11n,11
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:c1,-69.0,802.11n,6
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:72,-83.5,802.11ac,64
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:60,-70.0,802.11n,6
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,94:b4:0f:92:83:f0,-93.5,802.11ac,124
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:ca:10:41,-85.5,802.11n,6
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-85.5,802.11ac,136
GSR2-1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-89.0,802.11ac,100
