location,ssid,network type,authentication,encryption,bssid,dbm,radio_type,channel
GSR2-6,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:52,-92.5,802.11ac,56
GSR2-6,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:92,-75.0,802.11ac,149
GSR2-6,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:be:f0,-95.0,802.11ac,40
GSR2-6,SMU_5G_178902,,,,b0:b8:67:63:66:32,-93.5,802.11ac,48
GSR2-6,Flourish Bakehouse,,,,a0:36:bc:4b:66:44,-92.5,802.11ax,40
GSR2-6,FB Staff-5G,,,,06:12:63:39:4f:28,-93.0,802.11ax,36
GSR2-6,eduroam,,,,fc:12:63:39:4f:28,-93.0,802.11ax,36
GSR2-6,eduroam,,,,b0:b8:67:63:7f:31,-60.0,802.11ac,108
GSR2-6,eduroam,,,,b4:5d:50:fe:41:92,-85.0,802.11ac,100
GSR2-6,eduroam,,,,b4:5d:50:fd:bd:52,-77.5,802.11ac,64
GSR2-6,eduroam,,,,b4:5d:50:fe:41:d2,-82.5,802.11ac,52
GSR2-6,eduroam,,,,b0:b8:67:63:50:b1,-75.0,802.11ac,153
GSR2-6,eduroam,,,,b0:b8:67:63:4f:71,-87.5,802.11ac,116
GSR2-6,eduroam,,,,b0:b8:67:63:57:51,-97.5,802.11ac,56
GSR2-6,eduroam,,,,f0:5c:19:ba:bc:d2,-92.5,802.11ac,161
GSR2-6,eduroam,,,,b0:b8:67:63:30:91,-92.5,802.11ac,149
GSR2-6,eduroam,,,,18:64:72:4c:9a:72,-72.5,802.11ac,36
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:66:31,-97.5,802.11ac,48
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:7f:30,-60.0,802.11ac,108
GSR2-6,SMU_Visitor,,,,b4:5d:50:fe:41:90,-85.0,802.11ac,100
GSR2-6,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-77.5,802.11ac,64
GSR2-6,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-87.5,802.11ac,52
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:50:b0,-75.0,802.11ac,153
GSR2-6,SMU_Visitor,,,,b4:5d:50:fe:44:b0,-92.5,802.11ac,44
GSR2-6,SMU_Visitor,,,,94:b4:0f:92:82:51,-57.5,802.11ac,120
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:4f:70,-82.5,802.11ac,116
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:57:50,-92.5,802.11ac,56
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:30:90,-92.5,802.11ac,149
GSR2-6,SMU_Visitor,,,,f0:5c:19:ba:be:f1,-95.0,802.11ac,40
CommonArea,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:32,-60.0,802.11ac,108
CommonArea,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-85.0,802.11ac,100
CommonArea,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:51,-80.0,802.11ac,64
CommonArea,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d1,-92.5,802.11ac,52
CommonArea,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:b1,-93.0,802.11ac,44
CommonArea,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:1f:b2,-95.0,802.11ac,120
CommonArea,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,94:b4:0f:92:82:50,-57.5,802.11ac,120
CommonArea,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:72,-77.5,802.11ac,116
CommonArea,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:52,-92.5,802.11ac,56
CommonArea,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:92,-75.0,802.11ac,149
CommonArea,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:be:f0,-95.0,802.11ac,40
CommonArea,SMU_5G_178902,,,,b0:b8:67:63:66:32,-93.5,802.11ac,48
CommonArea,Flourish Bakehouse,,,,a0:36:bc:4b:66:44,-92.5,802.11ax,40
CommonArea,FB Staff-5G,,,,06:12:63:39:4f:28,-93.0,802.11ax,36
CommonArea,eduroam,,,,fc:12:63:39:4f:28,-93.0,802.11ax,36
CommonArea,eduroam,,,,b0:b8:67:63:7f:31,-60.0,802.11ac,108
CommonArea,eduroam,,,,b4:5d:50:fe:41:92,-85.0,802.11ac,100
CommonArea,eduroam,,,,b4:5d:50:fd:bd:52,-77.5,802.11ac,64
CommonArea,eduroam,,,,b4:5d:50:fe:41:d2,-82.5,802.11ac,52
CommonArea,eduroam,,,,b0:b8:67:63:50:b1,-75.0,802.11ac,153
CommonArea,eduroam,,,,b0:b8:67:63:4f:71,-87.5,802.11ac,116
CommonArea,eduroam,,,,b0:b8:67:63:57:51,-97.5,802.11ac,56
CommonArea,eduroam,,,,f0:5c:19:ba:bc:d2,-92.5,802.11ac,161
CommonArea,eduroam,,,,b0:b8:67:63:30:91,-92.5,802.11ac,149
CommonArea,eduroam,,,,18:64:72:4c:9a:72,-72.5,802.11ac,36
CommonArea,SMU_Visitor,,,,b0:b8:67:63:66:31,-97.5,802.11ac,48
CommonArea,SMU_Visitor,,,,b0:b8:67:63:7f:30,-60.0,802.11ac,108
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:41:90,-85.0,802.11ac,100
CommonArea,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-77.5,802.11ac,64
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-87.5,802.11ac,52
CommonArea,SMU_Visitor,,,,b0:b8:67:63:50:b0,-75.0,802.11ac,153
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:44:b0,-92.5,802.11ac,44
CommonArea,SMU_Visitor,,,,94:b4:0f:92:82:51,-57.5,802.11ac,120
CommonArea,SMU_Visitor,,,,b0:b8:67:63:4f:70,-82.5,802.11ac,116
CommonArea,SMU_Visitor,,,,b0:b8:67:63:57:50,-92.5,802.11ac,56
CommonArea,SMU_Visitor,,,,b0:b8:67:63:30:90,-92.5,802.11ac,149
CommonArea,SMU_Visitor,,,,f0:5c:19:ba:be:f1,-95.0,802.11ac,40
SR2-4a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:32,-60.0,802.11ac,108
SR2-4a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-85.0,802.11ac,100
SR2-4a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:51,-80.0,802.11ac,64
SR2-4a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d1,-92.5,802.11ac,52
SR2-4a,SMU_5G_178902,,,,b4:5d:50:fe:44:b1,-93.0,802.11ac,44
SR2-4a,Flourish Bakehouse,,,,a0:36:bc:4b:66:44,-92.5,802.11ax,40
SR2-4a,FB Staff-5G,,,,06:12:63:39:4f:28,-93.0,802.11ax,36
SR2-4a,eduroam,,,,fc:12:63:39:4f:28,-93.0,802.11ax,36
SR2-4a,eduroam,,,,b0:b8:67:63:7f:31,-60.0,802.11ac,108
SR2-4a,eduroam,,,,b4:5d:50:fe:41:92,-85.0,802.11ac,100
SR2-4a,eduroam,,,,b4:5d:50:fd:bd:52,-77.5,802.11ac,64
SR2-4a,eduroam,,,,b4:5d:50:fe:41:d2,-82.5,802.11ac,52
SR2-4a,SMU_Visitor,,,,b0:b8:67:63:50:b1,-75.0,802.11ac,153
SR2-4a,SMU_Visitor,,,,b0:b8:67:63:7f:30,-60.0,802.11ac,108
SR2-4a,SMU_Visitor,,,,b4:5d:50:fe:41:90,-85.0,802.11ac,100
SR2-4a,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-77.5,802.11ac,64
SR2-4a,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-87.5,802.11ac,52
SR2-4a,SMU_Visitor,,,,b0:b8:67:63:50:b0,-75.0,802.11ac,153
SR2-4a,SMU_Visitor,,,,b4:5d:50:fe:44:b0,-92.5,802.11ac,44
SR2-4b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:32,-65.0,802.11ac,108
SR2-4b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-85.0,802.11ac,100
SR2-4b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:51,-80.0,802.11ac,64
SR2-4b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d1,-92.5,802.11ac,52
SR2-4b,SMU_5G_178902,,,,b4:5d:50:fe:44:b1,-93.0,802.11ac,44
SR2-4b,Flourish Bakehouse,,,,a0:36:bc:4b:66:44,-92.5,802.11ax,40
SR2-4b,FB Staff-5G,,,,06:12:63:39:4f:28,-93.0,802.11ax,36
SR2-4b,eduroam,,,,fc:12:63:39:4f:28,-93.0,802.11ax,36
SR2-4b,eduroam,,,,b0:b8:67:63:7f:31,-60.0,802.11ac,108
SR2-4b,eduroam,,,,b4:5d:50:fe:41:92,-85.0,802.11ac,100
SR2-4b,eduroam,,,,b4:5d:50:fd:bd:52,-77.5,802.11ac,64
SR2-4b,eduroam,,,,b4:5d:50:fe:41:d2,-82.5,802.11ac,52
SR2-4b,SMU_Visitor,,,,b0:b8:67:63:50:b1,-75.0,802.11ac,153
SR2-4b,SMU_Visitor,,,,b0:b8:67:63:7f:30,-60.0,802.11ac,108
SR2-4b,SMU_Visitor,,,,b4:5d:50:fe:41:90,-85.0,802.11ac,100
SR2-4b,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-77.5,802.11ac,64
SR2-4b,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-87.5,802.11ac,52
SR2-4b,SMU_Visitor,,,,b0:b8:67:63:50:b0,-75.0,802.11ac,153
SR2-4b,SMU_Visitor,,,,b4:5d:50:fe:44:b0,-92.5,802.11ac,44
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:32,-52.5,802.11ac,108
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:32,-50.0,802.11ac,108
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:41,-55.0,802.11n,6
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:22,-50.0,802.11n,6
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:51,-77.5,802.11ac,136
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-92.5,802.11ac,124
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,94:b4:0f:92:83:f0,-94.0,802.11ac,124
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-82.5,802.11ac,100
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:51,-77.5,802.11ac,64
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:5e:f2:10,-93.0,802.11ac,56
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d1,-90.0,802.11ac,52
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:d0,-92.5,802.11ac,161
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b2,-75.0,802.11ac,153
SR2-3b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:b1,-90.0,802.11ac,44
SR2-3b,mary ann's A15,,,,f0:5c:19:ba:be:f0,-90.0,802.11ac,40
SR2-3b,eduroam,,,,8e:9e:21:36:57:62,-50.0,802.11ac,6
SR2-3b,eduroam,,,,b4:5d:50:fe:48:42,-57.5,802.11n,6
SR2-3b,eduroam,,,,b0:b8:67:63:7f:21,-50.0,802.11n,6
SR2-3b,eduroam,,,,b4:5d:50:fe:48:52,-77.5,802.11ac,136
SR2-3b,eduroam,,,,b0:b8:67:63:4a:31,-92.5,802.11ac,124
SR2-3b,eduroam,,,,b0:b8:67:63:7f:31,-52.5,802.11ac,108
SR2-3b,eduroam,,,,b4:5d:50:fe:41:92,-82.5,802.11ac,100
SR2-3b,eduroam,,,,b4:5d:50:fd:bd:52,-75.0,802.11ac,64
SR2-3b,eduroam,,,,18:64:72:5e:f2:12,-93.0,802.11ac,56
SR2-3b,eduroam,,,,b4:5d:50:fe:41:d2,-80.0,802.11ac,52
SR2-3b,eduroam,,,,f0:5c:19:ba:bc:d2,-97.5,802.11ac,161
SR2-3b,eduroam,,,,b0:b8:67:63:50:b1,-75.0,802.11ac,153
SR2-3b,eduroam,,,,b4:5d:50:fe:44:b2,-95.0,802.11ac,44
SR2-3b,SMU_Visitor,,,,f0:5c:19:ba:be:f2,-90.0,802.11ac,40
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:48:40,-67.5,802.11n,6
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:7f:20,-50.0,802.11n,6
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:48:50,-77.5,802.11ac,136
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:4a:30,-97.5,802.11ac,124
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:7f:30,-52.5,802.11ac,108
SR2-3b,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-77.5,802.11ac,64
SR2-3b,SMU_Visitor,,,,18:64:72:5e:f2:11,-93.0,802.11ac,56
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-85.0,802.11ac,52
SR2-3b,SMU_Visitor,,,,f0:5c:19:ba:bc:d1,-87.5,802.11ac,161
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:50:b0,-77.5,802.11ac,153
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:44:b0,-92.5,802.11ac,44
SR2-3b,IROAD_X5_760829,,,,f0:5c:19:ba:be:f1,-90.0,802.11ac,40
SR2-3b,Marbella-EX2Mini_8A6855,,,,1c:bf:ce:76:08:29,-60.0,802.11n,6
SR2-3b,QashierPOS_FlourishBakehouse,,,,2c:05:47:8a:68:55,-60.0,802.11n,6
SR2-3b,CS168-2160,,,,3c:52:a1:35:f7:58,-87.5,802.11n,4
SR2-3b,DIRECT-MR-Android_728c,,,,60:8a:10:ce:6e:3e,-57.5,802.11g,2
SR2-3b,,,,,ea:9a:ff:ad:77:af,-50.0,802.11ac,161
SR2-3b,Flourish Bakehouse,,,,02:12:63:39:4f:28,-92.5,802.11ax,36
SR2-3b,FB Staff-5G,,,,06:12:63:39:4f:28,-93.5,802.11ax,36
SR2-3b,FB Staff-5G,,,,fc:12:63:39:4f:28,-93.5,802.11ax,36
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:32,-57.5,802.11ac,108
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:41,-55.0,802.11n,6
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:22,-50.0,802.11n,6
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:51,-77.5,802.11ac,136
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-92.5,802.11ac,124
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,94:b4:0f:92:83:f0,-94.0,802.11ac,124
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-82.5,802.11ac,100
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:51,-77.5,802.11ac,64
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:5e:f2:10,-93.0,802.11ac,56
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d1,-90.0,802.11ac,52
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:d0,-92.5,802.11ac,161
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b2,-75.0,802.11ac,153
SR2-3a,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:b1,-90.0,802.11ac,44
SR2-3a,mary ann's A15,,,,f0:5c:19:ba:be:f0,-90.0,802.11ac,40
SR2-3a,eduroam,,,,8e:9e:21:36:57:62,-50.0,802.11ac,6
SR2-3a,eduroam,,,,b4:5d:50:fe:48:42,-57.5,802.11n,6
SR2-3a,eduroam,,,,b0:b8:67:63:7f:21,-50.0,802.11n,6
SR2-3a,eduroam,,,,b4:5d:50:fe:48:52,-77.5,802.11ac,136
SR2-3a,eduroam,,,,b0:b8:67:63:4a:31,-92.5,802.11ac,124
SR2-3a,eduroam,,,,b0:b8:67:63:7f:31,-52.5,802.11ac,108
SR2-3a,eduroam,,,,b4:5d:50:fe:41:92,-82.5,802.11ac,100
SR2-3a,eduroam,,,,b4:5d:50:fd:bd:52,-75.0,802.11ac,64
SR2-3a,eduroam,,,,18:64:72:5e:f2:12,-93.0,802.11ac,56
SR2-3a,eduroam,,,,b4:5d:50:fe:41:d2,-80.0,802.11ac,52
SR2-3a,eduroam,,,,f0:5c:19:ba:bc:d2,-97.5,802.11ac,161
SR2-3a,eduroam,,,,b0:b8:67:63:50:b1,-75.0,802.11ac,153
SR2-3a,eduroam,,,,b4:5d:50:fe:44:b2,-95.0,802.11ac,44
SR2-3a,SMU_Visitor,,,,f0:5c:19:ba:be:f2,-90.0,802.11ac,40
SR2-3a,SMU_Visitor,,,,b4:5d:50:fe:48:40,-67.5,802.11n,6
SR2-3a,SMU_Visitor,,,,b0:b8:67:63:7f:20,-50.0,802.11n,6
SR2-3a,SMU_Visitor,,,,b4:5d:50:fe:48:50,-77.5,802.11ac,136
SR2-3a,SMU_Visitor,,,,b0:b8:67:63:4a:30,-97.5,802.11ac,124
SR2-3a,SMU_Visitor,,,,b0:b8:67:63:7f:30,-52.5,802.11ac,108
SR2-3a,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-77.5,802.11ac,64
SR2-3a,SMU_Visitor,,,,18:64:72:5e:f2:11,-93.0,802.11ac,56
SR2-3a,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-85.0,802.11ac,52
SR2-3a,SMU_Visitor,,,,f0:5c:19:ba:bc:d1,-87.5,802.11ac,161
SR2-3a,SMU_Visitor,,,,b0:b8:67:63:50:b0,-77.5,802.11ac,153
SR2-3a,SMU_Visitor,,,,b4:5d:50:fe:44:b0,-92.5,802.11ac,44
SR2-3a,IROAD_X5_760829,,,,f0:5c:19:ba:be:f1,-90.0,802.11ac,40
SR2-3a,Marbella-EX2Mini_8A6855,,,,1c:bf:ce:76:08:29,-60.0,802.11n,6
SR2-3a,QashierPOS_FlourishBakehouse,,,,2c:05:47:8a:68:55,-60.0,802.11n,6
SR2-3a,CS168-2160,,,,3c:52:a1:35:f7:58,-87.5,802.11n,4
SR2-3a,DIRECT-MR-Android_728c,,,,60:8a:10:ce:6e:3e,-57.5,802.11g,2
SR2-3a,,,,,ea:9a:ff:ad:77:af,-50.0,802.11ac,161
SR2-3a,Flourish Bakehouse,,,,02:12:63:39:4f:28,-92.5,802.11ax,36
SR2-3a,FB Staff-5G,,,,06:12:63:39:4f:28,-93.5,802.11ax,36
SR2-3a,FB Staff-5G,,,,fc:12:63:39:4f:28,-93.5,802.11ax,36
Walkway,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b2,-50.0,802.11ac,153
Walkway,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:41,-55.0,802.11n,6
Walkway,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:22,-50.0,802.11n,6
Walkway,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:51,-77.5,802.11ac,136
Walkway,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-92.5,802.11ac,124
Walkway,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,94:b4:0f:92:83:f0,-94.0,802.11ac,124
Walkway,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-82.5,802.11ac,100
Walkway,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:51,-77.5,802.11ac,64
Walkway,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:5e:f2:10,-93.0,802.11ac,56
Walkway,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d1,-90.0,802.11ac,52
Walkway,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:d0,-92.5,802.11ac,161
Walkway,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:b1,-90.0,802.11ac,44
Walkway,eduroam,,,,f0:5c:19:ba:be:f0,-90.0,802.11ac,40
Walkway,eduroam,,,,b0:b8:67:63:50:b1,-52.5,802.11ac,153
Walkway,eduroam,,,,b4:5d:50:fe:48:42,-57.5,802.11n,6
Walkway,eduroam,,,,b0:b8:67:63:7f:21,-50.0,802.11n,6
Walkway,eduroam,,,,b4:5d:50:fe:48:52,-77.5,802.11ac,136
Walkway,eduroam,,,,b0:b8:67:63:4a:31,-92.5,802.11ac,124
Walkway,eduroam,,,,b0:b8:67:63:7f:31,-52.5,802.11ac,108
Walkway,eduroam,,,,b4:5d:50:fe:41:92,-82.5,802.11ac,100
Walkway,eduroam,,,,b4:5d:50:fd:bd:52,-75.0,802.11ac,64
Walkway,eduroam,,,,18:64:72:5e:f2:12,-93.0,802.11ac,56
Walkway,eduroam,,,,b4:5d:50:fe:41:d2,-80.0,802.11ac,52
Walkway,eduroam,,,,f0:5c:19:ba:bc:d2,-97.5,802.11ac,161
Walkway,eduroam,,,,b4:5d:50:fe:44:b2,-95.0,802.11ac,44
Walkway,SMU_Visitor,,,,f0:5c:19:ba:be:f2,-90.0,802.11ac,40
Walkway,SMU_Visitor,,,,b0:b8:67:63:50:b0,-50.0,802.11ac,153
Walkway,SMU_Visitor,,,,b4:5d:50:fe:48:40,-67.5,802.11n,6
Walkway,SMU_Visitor,,,,b0:b8:67:63:7f:20,-50.0,802.11n,6
Walkway,SMU_Visitor,,,,b4:5d:50:fe:48:50,-77.5,802.11ac,136
Walkway,SMU_Visitor,,,,b0:b8:67:63:4a:30,-97.5,802.11ac,124
Walkway,SMU_Visitor,,,,b0:b8:67:63:7f:30,-52.5,802.11ac,108
Walkway,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-77.5,802.11ac,64
Walkway,SMU_Visitor,,,,18:64:72:5e:f2:11,-93.0,802.11ac,56
Walkway,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-85.0,802.11ac,52
Walkway,SMU_Visitor,,,,f0:5c:19:ba:bc:d1,-87.5,802.11ac,161
Walkway,SMU_Visitor,,,,b4:5d:50:fe:44:b0,-92.5,802.11ac,44
Walkway,mary ann's A15,,,,f0:5c:19:ba:be:f1,-90.0,802.11ac,40
Walkway,IROAD_X5_760829,,,,8e:9e:21:36:57:62,-50.0,802.11ac,6
Walkway,Marbella-EX2Mini_8A6855,,,,1c:bf:ce:76:08:29,-60.0,802.11n,6
Walkway,QashierPOS_FlourishBakehouse,,,,2c:05:47:8a:68:55,-60.0,802.11n,6
Walkway,CS168-2160,,,,3c:52:a1:35:f7:58,-87.5,802.11n,4
Walkway,DIRECT-MR-Android_728c,,,,60:8a:10:ce:6e:3e,-57.5,802.11g,2
Walkway,,,,,ea:9a:ff:ad:77:af,-50.0,802.11ac,161
Walkway,Flourish Bakehouse,,,,02:12:63:39:4f:28,-92.5,802.11ax,36
Walkway,FB Staff-5G,,,,06:12:63:39:4f:28,-93.5,802.11ax,36
Walkway,FB Staff-5G,,,,fc:12:63:39:4f:28,-93.5,802.11ax,36
SR2-2b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b2,-60.0,802.11ac,153
SR2-2b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:41,-55.0,802.11n,6
SR2-2b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:22,-50.0,802.11n,6
SR2-2b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:51,-77.5,802.11ac,136
SR2-2b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-92.5,802.11ac,124
SR2-2b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,94:b4:0f:92:83:f0,-94.0,802.11ac,124
SR2-2b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-82.5,802.11ac,100
SR2-2b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:51,-77.5,802.11ac,64
SR2-2b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:5e:f2:10,-93.0,802.11ac,56
SR2-2b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d1,-90.0,802.11ac,52
SR2-2b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:d0,-92.5,802.11ac,161
SR2-2b,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:b1,-90.0,802.11ac,44
SR2-2b,eduroam,,,,f0:5c:19:ba:be:f0,-90.0,802.11ac,40
SR2-2b,eduroam,,,,b0:b8:67:63:50:b1,-52.5,802.11ac,153
SR2-2b,eduroam,,,,b4:5d:50:fe:48:42,-57.5,802.11n,6
SR2-2b,eduroam,,,,b0:b8:67:63:7f:21,-50.0,802.11n,6
SR2-2b,eduroam,,,,b4:5d:50:fe:48:52,-77.5,802.11ac,136
SR2-2b,eduroam,,,,b0:b8:67:63:4a:31,-92.5,802.11ac,124
SR2-2b,eduroam,,,,b0:b8:67:63:7f:31,-52.5,802.11ac,108
SR2-2b,eduroam,,,,b4:5d:50:fe:41:92,-82.5,802.11ac,100
SR2-2b,eduroam,,,,b4:5d:50:fd:bd:52,-75.0,802.11ac,64
SR2-2b,eduroam,,,,18:64:72:5e:f2:12,-93.0,802.11ac,56
SR2-2b,eduroam,,,,b4:5d:50:fe:41:d2,-80.0,802.11ac,52
SR2-2b,eduroam,,,,f0:5c:19:ba:bc:d2,-97.5,802.11ac,161
SR2-2b,eduroam,,,,b4:5d:50:fe:44:b2,-95.0,802.11ac,44
SR2-2b,SMU_Visitor,,,,f0:5c:19:ba:be:f2,-90.0,802.11ac,40
